guid,fid,name,cr,size,type,tags,section,alignment,environment,ac,hp,init,lair?,legendary?,unique?,sources
7298a7a8-a523-49b7-8e60-26e6375cb87f,mm.vampire-spellcaster,Vampire Spellcaster,15,Medium,Undead,Shapechanger,Vampires,lawful evil,"dungeon, ruins, urban",16,144,4,lair,legendary,,Monster Manual: 298
1b36ddcf-1c1c-4238-a320-c602f74670f2,mm.vampire-warrior,Vampire Warrior,15,Medium,Undead,Shapechanger,Vampires,lawful evil,"dungeon, ruins, urban",18,144,4,lair,legendary,,Monster Manual: 298
595c04c7-7c4d-442a-932a-22be86d294c9,mm.veteran,Veteran,3,Medium,Humanoid,any,NPCs,any,urban,17,58,1,,,,"HotDQ supplement: 21, Monster Manual: 350, Princes of the Apocalypse Online Supplement v1.0: 35"
590ac204-e32e-4a8e-b4ea-1f7ca2c39851,mm.vine-blight,Vine Blight,1/2,Medium,Plant,,Blights,neutral evil,"forest, grassland, swamp",12,26,-1,,,,Monster Manual: 32
667b4af5-1335-4f33-bd19-34d947603dc9,mm.violet-fungus,Violet Fungus,1/4,Medium,Plant,,Fungi,unaligned,"cave, dungeon, underground",5,18,-5,,,,"HotDQ supplement: 21, Monster Manual: 138, Princes of the Apocalypse Online Supplement v1.0: 36"
993c1b2c-ea24-45c5-9c1d-a862d1f6b440,mm.vrock,Vrock,6,Large,Fiend,Demon,Demons,chaotic evil,"dungeon, planar",15,104,2,,,,"Monster Manual: 64, Princes of the Apocalypse Online Supplement v1.0: 36"
b2f6a630-d8e2-42f5-8844-5a346f55c272,mm.vulture,Vulture,0,Medium,Beast,,Misc Creatures,unaligned,"desert, grassland, ruins",10,5,0,,,,"Basic Rules v1: 48, Monster Manual: 339"
8d0e875b-95f1-47a5-9d98-72ac4738c860,mm.warhorse,Warhorse,1/2,Large,Beast,,Misc Creatures,unaligned,"grassland, urban",11,19,1,,,,"Basic Rules v1: 48, Monster Manual: 340, Player's Handbook: 311"
33ec8ed0-0cd0-4def-9da6-761cf73206da,mm.warhorse-skeleton,Warhorse Skeleton,1/2,Large,Undead,,Skeletons,lawful evil,"grassland, ruins",13,22,1,,,,Monster Manual: 273
ef655c7f-1f59-4b56-8b52-3e96895cb20f,mm.water-elemental,Water Elemental,5,Large,Elemental,,Elementals,neutral,"aquatic, arctic, cave, coast, dungeon, forest, grassland, mountain, planar, ruins, swamp, underground",14,114,2,,,,"Basic Rules v1: 49, Monster Manual: 125"
0414cbe7-742c-4df8-9d4a-51dd1d37210e,mm.water-weird,Water Weird,3,Large,Elemental,,,neutral,"cave, coast, forest, mountain, planar, swamp, underground",13,58,3,,,,"Monster Manual: 299, Princes of the Apocalypse Online Supplement v1.0: 36"
3306e2fd-7249-45d6-abcd-1797c8d8ca30,mm.weasel,Weasel,0,Tiny,Beast,,Misc Creatures,unaligned,grassland,13,1,3,,,,"Basic Rules v1: 49, Monster Manual: 340"
db897f13-24c8-4332-808f-682061af4b36,mm.werebear,Werebear,5,Medium,Humanoid,"Human, Shapechanger",Lycanthropes,neutral good,"cave, forest, mountain, urban","10 in humanoid form, 11 in bear and hybrid form",135,0,,,,Monster Manual: 208
59408dc1-6bee-467c-9e7e-108d7870d5a7,mm.wereboar,Wereboar,4,Medium,Humanoid,"Human, Shapechanger",Lycanthropes,neutral evil,"forest, grassland, swamp, urban","10 in humanoid form, 11 in boar and hybrid form",78,0,,,,"Monster Manual: 209, Princes of the Apocalypse Online Supplement v1.0: 37"
c8e2837f-ea3b-42a7-8a9b-84056d186006,mm.wererat,Wererat,2,Medium,Humanoid,"Human, Shapechanger",Lycanthropes,lawful evil,"cave, dungeon, ruins, swamp, underground, urban",12,33,2,,,,Monster Manual: 209
e63e1150-3b0b-46e0-a2cb-2a2f30cf5c69,mm.weretiger,Weretiger,4,Medium,Humanoid,"Human, Shapechanger",Lycanthropes,neutral,"forest, urban",12,120,2,,,,Monster Manual: 210
80a17f83-7b94-497e-a10d-3dd1f3a8a889,mm.werewolf,Werewolf,3,Medium,Humanoid,"Human, Shapechanger",Lycanthropes,chaotic evil,"dungeon, forest, grassland, urban","11 in humanoid form, 12 in wolf or hybrid form",58,1,,,,"Basic Rules v1: 49, Monster Manual: 211"
c00182cb-df6f-42da-9193-e67eb119083c,mm.white-dragon-wyrmling,White Dragon Wyrmling,2,Medium,Dragon,,Dragons,chaotic evil,"arctic, cave, underground",16,32,0,,,,Monster Manual: 102
76b14a0c-551e-4166-9e0a-e06bdb46623d,mm.wight,Wight,3,Medium,Undead,,,neutral evil,"arctic, cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp, underground, urban",14,45,2,,,,"Basic Rules v1: 50, Monster Manual: 300"
16d4afb3-8246-4709-8308-58d620849408,mm.will-o-wisp,Will-o'-Wisp,2,Tiny,Undead,,,chaotic evil,swamp,19,22,9,,,,"HotDQ supplement: 22, Monster Manual: 301, Princes of the Apocalypse Online Supplement v1.0: 37"
e0b6446f-3791-479d-9e03-9a71c0de9f52,mm.winged-kobold,Winged Kobold,1/4,Small,Humanoid,Kobold,Kobolds,lawful evil,"mountain, underground",13,7,3,,,,"HotDQ supplement: 23, Monster Manual: 195"
4da5597e-8f29-4fce-a4e7-d36ba2c5b6a7,mm.winter-wolf,Winter Wolf,3,Large,Monstrosity,,Misc Creatures,neutral evil,"arctic, cave, forest, grassland",13,75,1,,,,"Basic Rules v1: 50, Monster Manual: 340"
9e4c024d-0b8b-40c7-9e4a-2b447450ab4e,mm.wolf,Wolf,1/4,Medium,Beast,,Misc Creatures,unaligned,"arctic, cave, forest, grassland",13,11,2,,,,"Basic Rules v1: 50, Monster Manual: 341, Player's Handbook: 311"
1d37bafc-ea8e-40e5-8546-475276cc903f,mm.worg,Worg,1/2,Large,Monstrosity,,Misc Creatures,neutral evil,"arctic, cave, forest, grassland",13,26,1,,,,"Basic Rules v1: 51, Monster Manual: 341"
e0c0e8f0-bef8-4c76-872b-898a91c27969,mm.wraith,Wraith,5,Medium,Undead,,,neutral evil,"dungeon, ruins, swamp, urban",13,67,3,,,,Monster Manual: 302
9b9d4516-f2ae-449d-80ba-0ce4e85438cc,mm.wyvern,Wyvern,6,Large,Dragon,,,unaligned,"arctic, coast, grassland",13,110,0,,,,"Basic Rules v1: 51, HotDQ supplement: 23, Monster Manual: 303"
77cbc6b6-3936-4dad-b575-7c45e81e22f9,mm.xorn,Xorn,5,Medium,Elemental,,,neutral,"dungeon, planar, underground",19,73,0,,,,"Monster Manual: 304, Princes of the Apocalypse Online Supplement v1.0: 38"
7686c9ce-acc2-4d30-8729-665c947c153d,mm.yeti,Yeti,3,Large,Monstrosity,,Yeti,chaotic evil,"arctic, cave, mountain",12,51,1,,,,"Basic Rules v1: 51, Monster Manual: 305"
b6a29400-8010-4d35-b429-b65eb33de9c3,mm.yochlol,Yochlol,10,Medium,Fiend,"Demon, Shapechanger",Demons,chaotic evil,"dungeon, planar",15,136,2,,,,Monster Manual: 65
e1758345-1f6a-440c-bb64-d86ba7e96bfa,mm.young-black-dragon,Young Black Dragon,7,Large,Dragon,,Dragons,chaotic evil,swamp,18,127,2,,,,Monster Manual: 88
5b5912af-1b34-45f7-adae-388645d0a500,mm.young-blue-dragon,Young Blue Dragon,9,Large,Dragon,,Dragons,lawful evil,desert,18,152,0,,,,Monster Manual: 91
04cd3926-8097-4020-87c1-74610125a529,mm.young-brass-dragon,Young Brass Dragon,6,Large,Dragon,,Dragons,chaotic good,"cave, underground",17,110,0,,,,Monster Manual: 105
994dda89-f812-4e4d-8996-40e877539101,mm.young-bronze-dragon,Young Bronze Dragon,8,Large,Dragon,,Dragons,lawful good,coast,18,142,0,,,,Monster Manual: 108
aec4cd35-e36f-41fd-a4a4-c19ab3d08218,mm.young-copper-dragon,Young Copper Dragon,7,Large,Dragon,,Dragons,chaotic good,"cave, desert, grassland",17,119,1,,,,Monster Manual: 111
f858036f-efe8-4f7f-af82-cfa836594474,mm.young-gold-dragon,Young Gold Dragon,10,Large,Dragon,,Dragons,lawful good,"mountain, ruins",18,178,2,,,,Monster Manual: 115
d935c7ad-b765-4e72-8274-adb16a62aade,mm.young-green-dragon,Young Green Dragon,8,Large,Dragon,,Dragons,lawful evil,forest,18,136,1,,,,"Basic Rules v1: 52, Monster Manual: 94"
3f6ed5da-bf09-4f65-bfd2-b012ebb01648,mm.young-red-dragon,Young Red Dragon,10,Large,Dragon,,Dragons,chaotic evil,mountain,18,178,0,,,,"Monster Manual: 98, Princes of the Apocalypse Online Supplement v1.0: 38"
ca105b5a-d47c-467a-b48f-bd25a9a33de4,mm.young-red-shadow-dragon,Young Red Shadow Dragon,13,Large,Dragon,,"Dragon, Shadow",chaotic evil,planar,18,178,0,,,,Monster Manual: 85
c10d36ba-73da-4718-bf7f-f078791639dd,mm.young-remorhaz,Young Remorhaz,5,Large,Monstrosity,,Remorhazes,unaligned,"arctic, cave",14,93,1,,,,Monster Manual: 258
6c8026b5-6b8b-4b06-a3a8-78a4822d791f,mm.young-silver-dragon,Young Silver Dragon,9,Large,Dragon,,Dragons,lawful good,"arctic, mountain",18,168,0,,,,Monster Manual: 118
3797b48d-5d9e-4e6b-ae4c-43fa4bfcf086,mm.young-white-dragon,Young White Dragon,6,Large,Dragon,,Dragons,chaotic evil,"arctic, cave, underground",17,133,0,,,,Monster Manual: 101
36d12747-408b-485c-859e-2d33b9c4d90e,mm.yuan-ti-abomination,Yuan-ti Abomination,7,Large,Monstrosity,"Shapechanger, Yuan-ti",Yuan-ti,neutral evil,"desert, forest, mountain, ruins, swamp",15,127,3,,,,Monster Manual: 308
718cb508-899e-46cd-8c26-6271fe470d62,mm.yuan-ti-malison,Yuan-ti Malison,3,Medium,Monstrosity,"Shapechanger, Yuan-ti",Yuan-ti,neutral evil,"desert, forest, mountain, ruins, swamp",12,66,2,,,,"HotDQ supplement: 23, Monster Manual: 309"
63edeedd-e398-4b1c-b4b8-557286512a8a,mm.yuan-ti-pureblood,Yuan-ti Pureblood,1,Medium,Humanoid,Yuan-ti,Yuan-ti,neutral evil,"desert, forest, mountain, ruins, swamp",11,40,1,,,,"HotDQ supplement: 24, Monster Manual: 310"
ac42a801-316b-4f28-b552-592d7e751649,mm.zombie,Zombie,1/4,Medium,Undead,,Zombies,neutral evil,"aquatic, arctic, cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp, underground, urban",8,22,-2,,,,"Basic Rules v1: 52, Monster Manual: 316, Player's Handbook: 311"
,mtof.abyssal-wretch,Abyssal Wretch,1/4,Medium,Fiend,Demon,Demons,chaotic evil,planar,11,18,1,,,,Mordenkainen's Tome of Foes: 136
,mtof.adult-kruthik,Adult Kruthik,2,Medium,Monstrosity,,Kruthiks,unaligned,"cave, underground",18,39,3,,,,Mordenkainen's Tome of Foes: 212
,mtof.adult-oblex,Adult Oblex,5,Medium,Ooze,,Oblex,lawful evil,underground,14,75,3,,,,Mordenkainen's Tome of Foes: 218
,mtof.air-elemental-myrmidon,Air Elemental Myrmidon,7,Medium,Elemental,,Elder Myrmidons,neutral,planar,18,117,2,,,,Mordenkainen's Tome of Foes: 202
,mtof.alkilith,Alkilith,11,Medium,Fiend,Demon,Demons,chaotic evil,"ruins, urban",17,157,4,,,,Mordenkainen's Tome of Foes: 130
,mtof.allip,Allip,5,Medium,Undead,,,neutral evil,"dungeon, ruins",13,40,3,,,,Mordenkainen's Tome of Foes: 116
,mtof.amnizu,Amnizu,18,Medium,Fiend,Devil,Devils,lawful evil,planar,21,202,1,,,,Mordenkainen's Tome of Foes: 164
,mtof.armanite,Armanite,7,Large,Fiend,Demon,Demons,chaotic evil,planar,16,84,4,,,,Mordenkainen's Tome of Foes: 131
,mtof.astral-dreadnought,Astral Dreadnought,21,Gargantuan,Monstrosity,Titan,,unaligned,planar,20,297,-2,,legendary,,Mordenkainen's Tome of Foes: 117
,mtof.autumn-eladrin,Autumn Eladrin,10,Medium,Fey,Elf,Eladrin,chaotic neutral,planar,19,127,3,,,,Mordenkainen's Tome of Foes: 195
,mtof.bael,Bael,19,Large,Fiend,Devil,Archdevils,lawful evil,planar,18,189,3,,legendary,unique,Mordenkainen's Tome of Foes: 170
,mtof.balhannoth,Balhannoth,11,Large,Aberration,,,chaotic evil,"cave, urban, underground",17,114,-1,,legendary,,Mordenkainen's Tome of Foes: 119
,mtof.baphomet,Baphomet,23,Huge,Fiend,Demon,Demon Lords,chaotic evil,planar,22,275,2,lair,legendary,unique,Mordenkainen's Tome of Foes: 143
,mtof.berbalang,Berbalang,2,Medium,Aberration,,,neutral evil,planar,14,38,3,,,,Mordenkainen's Tome of Foes: 120
,mtof.black-abishai,Black Abishai,7,Medium,Fiend,Devil,Devils,lawful evil,planar,15,58,3,,,,Mordenkainen's Tome of Foes: 160
,mtof.blue-abishai,Blue Abishai,17,Medium,Fiend,Devil,Devils,lawful evil,planar,19,195,2,,,,Mordenkainen's Tome of Foes: 161
,mtof.boneclaw,Boneclaw,12,Large,Undead,,,chaotic evil,"dungeon, ruins, underground",16,127,3,,,,Mordenkainen's Tome of Foes: 121
,mtof.bronze-scout,Bronze Scout,1,Medium,Construct,,Clockworks,unaligned,planar,13,18,3,,,,Mordenkainen's Tome of Foes: 125
,mtof.bulezau,Bulezau,3,Medium,Fiend,Demon,Demons,chaotic evil,planar,14,52,2,,,,Mordenkainen's Tome of Foes: 131
,mtof.cadaver-collector,Cadaver Collector,14,Large,Construct,,,lawful evil,"planar, ruins",17,189,2,,,,Mordenkainen's Tome of Foes: 122
,mtof.canoloth,Canoloth,8,Medium,Fiend,Yugoloth,Yugoloths,neutral evil,planar,16,120,0,,,,Mordenkainen's Tome of Foes: 247
,mtof.choker,Choker,1,Small,Aberration,,,chaotic evil,"cave, underground",16,13,2,,,,Mordenkainen's Tome of Foes: 123
,mtof.corpse-flower,Corpse Flower,8,Large,Plant,,,chaotic evil,"forest, ruins, swamp, urban",12,127,2,,,,Mordenkainen's Tome of Foes: 127
,mtof.deathlock,Deathlock,4,Medium,Undead,,,neutral evil,,12,36,2,,,,Mordenkainen's Tome of Foes: 128
,mtof.deathlock-mastermind,Deathlock Mastermind,8,Medium,Undead,,,neutral evil,,13,110,3,,,,Mordenkainen's Tome of Foes: 129
,mtof.deathlock-wight,Deathlock Wight,3,Medium,Undead,,,neutral evil,,12,37,2,,,,Mordenkainen's Tome of Foes: 129
,mtof.demogorgon,Demogorgon,26,Huge,Fiend,Demon,Demon Lords,chaotic evil,planar,22,406,2,lair,legendary,unique,Mordenkainen's Tome of Foes: 144
,mtof.derro,Derro,1/4,Small,Humanoid,Derro,Derro,chaotic evil,"underground, urban",13,13,2,,,,Mordenkainen's Tome of Foes: 158
,mtof.derro-savant,Derro Savant,3,Small,Humanoid,Derro,Derro,chaotic evil,"underground, urban",13,36,2,,,,Mordenkainen's Tome of Foes: 159
,mtof.dhergoloth,Dhergoloth,7,Medium,Fiend,Yugoloth,Yugoloths,neutral evil,planar,15,119,0,,,,Mordenkainen's Tome of Foes: 248
,mtof.dire-troll,Dire Troll,13,Huge,Giant,,Trolls,chaotic evil,"dungeon, forest, mountain, ruins, swamp",15,172,2,,,,Mordenkainen's Tome of Foes: 243
,mtof.drow-arachnomancer,Drow Arachnomancer,13,Medium,Humanoid,Elf,Drow,chaotic evil,"underground, urban",15,162,3,,,,Mordenkainen's Tome of Foes: 182
,mtof.drow-favored-consort,Drow Favored Consort,18,Medium,Humanoid,Elf,Drow,chaotic evil,"underground, urban",15,225,5,,,,Mordenkainen's Tome of Foes: 183
,mtof.drow-house-captain,Drow House Captain,9,Medium,Humanoid,Elf,Drow,chaotic evil,"underground, urban",16,162,4,,,,Mordenkainen's Tome of Foes: 184
,mtof.drow-inquisitor,Drow Inquisitor,14,Medium,Humanoid,Elf,Drow,chaotic evil,"underground, urban",16,143,2,,,,Mordenkainen's Tome of Foes: 184
,mtof.drow-matron-mother,Drow Matron Mother,20,Medium,Humanoid,Elf,Drow,chaotic evil,"underground, urban",17,262,4,,legendary,,Mordenkainen's Tome of Foes: 186
,mtof.drow-shadowblade,Drow Shadowblade,11,Medium,Humanoid,Elf,Drow,chaotic evil,"underground, urban",17,150,5,,,,Mordenkainen's Tome of Foes: 187
,mtof.duergar-despot,Duergar Despot,12,Medium,Humanoid,Dwarf,Duergar,lawful evil,"underground, urban",21,119,-3,,,,Mordenkainen's Tome of Foes: 188
,mtof.duergar-hammerer,Duergar Hammerer,2,Medium,Construct,,Duergar,lawful evil,"underground, urban",17,33,-2,,,,Mordenkainen's Tome of Foes: 188
,mtof.duergar-kavalrachni,Duergar Kavalrachni,2,Medium,Humanoid,Dwarf,Duergar,lawful evil,"underground, urban",16,26,0,,,,Mordenkainen's Tome of Foes: 189
,mtof.duergar-mind-master,Duergar Mind Master,2,Medium,Humanoid,Dwarf,Duergar,lawful evil,"underground, urban",14,39,3,,,,Mordenkainen's Tome of Foes: 189
,mtof.duergar-screamer,Duergar Screamer,3,Medium,Construct,,Duergar,lawful evil,"underground, urban",15,38,-2,,,,Mordenkainen's Tome of Foes: 190
,mtof.duergar-soulblade,Duergar Soulblade,1,Medium,Humanoid,Dwarf,Duergar,lawful evil,"underground, urban",14,18,3,,,,Mordenkainen's Tome of Foes: 190
,mtof.duergar-stone-guard,Duergar Stone Guard,2,Medium,Humanoid,Dwarf,Duergar,lawful evil,"underground, urban",18,39,0,,,,Mordenkainen's Tome of Foes: 191
,mtof.duergar-warlord,Duergar Warlord,6,Medium,Humanoid,Dwarf,Duergar,lawful evil,"underground, urban",20,75,0,,,,Mordenkainen's Tome of Foes: 192
,mtof.duergar-xarrorn,Duergar Xarrorn,2,Medium,Humanoid,Dwarf,Duergar,lawful evil,"underground, urban",18,26,0,,,,Mordenkainen's Tome of Foes: 193
,mtof.dybbuk,Dybbuk,4,Medium,Fiend,Demon,Demons,chaotic evil,planar,14,37,4,,,,Mordenkainen's Tome of Foes: 132
,mtof.earth-elemental-myrmidon,Earth Elemental Myrmidon,7,Medium,Elemental,,Elder Myrmidons,neutral,planar,18,127,0,,,,Mordenkainen's Tome of Foes: 202
,mtof.eidolon,Eidolon,12,Medium,Undead,,,any,"dungeon, ruins",9,63,-1,,,,Mordenkainen's Tome of Foes: 194
,mtof.elder-oblex,Elder Oblex,10,Huge,Ooze,,Oblex,lawful evil,underground,16,115,3,,,,Mordenkainen's Tome of Foes: 219
,mtof.elder-tempest,Elder Tempest,23,Gargantuan,Elemental,,Elder Elementals,neutral,planar,19,264,9,,legendary,,Mordenkainen's Tome of Foes: 200
,mtof.female-steeder,Female Steeder,1,Large,Monstrosity,,Steeder,unaligned,"cave, underground",14,30,3,,,,Mordenkainen's Tome of Foes: 238
,mtof.fire-elemental-myrmidon,Fire Elemental Myrmidon,7,Medium,Elemental,,Elder Myrmidons,neutral,planar,18,123,4,,,,Mordenkainen's Tome of Foes: 203
,mtof.fraz-urbluu,Fraz-Urb'luu,23,Large,Fiend,Demon,Demon Lords,chaotic evil,planar,18,337,1,,legendary,unique,Mordenkainen's Tome of Foes: 146
,mtof.fraz-urbluu-in-lair,Fraz-Urb'luu (in lair),24,Large,Fiend,Demon,Demon Lords,chaotic evil,planar,18,337,1,lair,legendary,unique,Mordenkainen's Tome of Foes: 146
,mtof.frost-salamander,Frost Salamander,9,Huge,Elemental,,,unaligned,planar,17,168,1,,,,Mordenkainen's Tome of Foes: 223
,mtof.geryon,Geryon,22,Huge,Fiend,Devil,Archdevils,lawful evil,planar,19,300,3,lair,legendary,unique,Mordenkainen's Tome of Foes: 173
,mtof.giff,Giff,3,Medium,Humanoid,,,lawful neutral,,16,60,2,,,,Mordenkainen's Tome of Foes: 204
,mtof.githyanki-gish,Githyanki Gish,10,Medium,Humanoid,Gith,Gith,lawful evil,planar,17,123,2,,,,Mordenkainen's Tome of Foes: 205
,mtof.githyanki-kithrak,Githyanki Kith'rak,12,Medium,Humanoid,Gith,Gith,lawful evil,planar,18,180,3,,,,Mordenkainen's Tome of Foes: 205
,mtof.githyanki-supreme-commander,Githyanki Supreme Commander,14,Medium,Humanoid,Gith,Gith,lawful evil,planar,18,187,3,,legendary,,Mordenkainen's Tome of Foes: 206
,mtof.githzerai-anarch,Githzerai Anarch,16,Medium,Humanoid,Gith,Gith,lawful neutral,planar,20,144,5,,legendary,,Mordenkainen's Tome of Foes: 207
,mtof.githzerai-enlightened,Githzerai Enlightened,10,Medium,Humanoid,Gith,Gith,lawful neutral,planar,18,112,4,,,,Mordenkainen's Tome of Foes: 208
,mtof.gloom-weaver,Gloom Weaver,9,Medium,Humanoid,Elf,Shadar-kai,neutral,"planar, urban",14,104,4,,,,Mordenkainen's Tome of Foes: 224
,mtof.gray-render,Gray Render,12,Large,Monstrosity,,,chaotic neutral,urban,19,189,1,,,,Mordenkainen's Tome of Foes: 209
,mtof.grazzt,Graz'zt,24,Large,Fiend,Demon,Demon Lords,chaotic evil,planar,20,346,2,lair,legendary,unique,Mordenkainen's Tome of Foes: 149
,mtof.green-abishai,Green Abishai,15,Medium,Fiend,Devil,Devils,lawful evil,planar,18,187,3,,,,Mordenkainen's Tome of Foes: 162
,mtof.hellfire-engine,Hellfire Engine,16,Huge,Construct,,Devils,lawful evil,planar,18,216,3,,,,Mordenkainen's Tome of Foes: 165
,mtof.howler,Howler,8,Large,Fiend,,,chaotic evil,planar,16,90,3,,,,Mordenkainen's Tome of Foes: 210
,mtof.hutijin,Hutijin,21,Large,Fiend,Devil,Archdevils,lawful evil,planar,19,200,2,,legendary,unique,Mordenkainen's Tome of Foes: 175
,mtof.hydroloth,Hydroloth,9,Medium,Fiend,Yugoloth,Yugoloths,neutral evil,planar,15,135,5,,,,Mordenkainen's Tome of Foes: 249
,mtof.iron-cobra,Iron Cobra,4,Medium,Construct,,Clockworks,unaligned,planar,13,45,3,,,,Mordenkainen's Tome of Foes: 125
,mtof.juiblex,Juiblex,23,Huge,Fiend,Demon,Demon Lords,chaotic evil,planar,18,350,0,lair,legendary,unique,Mordenkainen's Tome of Foes: 151
,mtof.kruthik-hive-lord,Kruthik Hive Lord,5,Large,Monstrosity,,Kruthiks,unaligned,"cave, underground",20,102,3,,,,Mordenkainen's Tome of Foes: 212
,mtof.leviathan,Leviathan,20,Gargantuan,Elemental,,Elder Elementals,neutral,"aquatic, planar",17,328,7,,legendary,,Mordenkainen's Tome of Foes: 198
,mtof.male-steeder,Male Steeder,1/4,Medium,Monstrosity,,Steeder,unaligned,"cave, underground",12,13,1,,,,Mordenkainen's Tome of Foes: 238
,mtof.marut,Marut,25,Large,Construct,,,lawful neutral,planar,22,432,1,,,,Mordenkainen's Tome of Foes: 213
,mtof.maurezhi,Maurezhi,7,Medium,Fiend,Demon,Demons,chaotic evil,planar,15,88,3,,,,Mordenkainen's Tome of Foes: 133
,mtof.meazel,Meazel,1,Medium,Humanoid,Meazel,,neutral evil,"planar, underground",13,35,3,,,,Mordenkainen's Tome of Foes: 214
,mtof.merregon,Merregon,4,Medium,Fiend,Devil,Devils,lawful evil,planar,16,45,2,,,,Mordenkainen's Tome of Foes: 166
,mtof.merrenoloth,Merrenoloth,3,Medium,Fiend,Yugoloth,Yugoloths,neutral evil,planar,13,40,3,lair,,,Mordenkainen's Tome of Foes: 250
,mtof.moloch,Moloch,21,Large,Fiend,Devil,Archdevils,lawful evil,planar,19,253,4,,legendary,unique,Mordenkainen's Tome of Foes: 177
,mtof.molydeus,Molydeus,21,Huge,Fiend,Demon,Demons,chaotic evil,planar,19,216,6,,legendary,,Mordenkainen's Tome of Foes: 134
,mtof.nabassu,Nabassu,15,Medium,Fiend,Demon,Demons,chaotic evil,planar,18,190,2,,,,Mordenkainen's Tome of Foes: 135
,mtof.nagpa,Nagpa,17,Medium,Humanoid,Nagpa,,neutral evil,,19,187,2,,,,Mordenkainen's Tome of Foes: 215
,mtof.narzugon,Narzugon,13,Medium,Fiend,Devil,Devils,lawful evil,planar,20,112,0,,,,Mordenkainen's Tome of Foes: 167
,mtof.nightwalker,Nightwalker,20,Huge,Undead,,,chaotic evil,planar,14,297,4,,,,Mordenkainen's Tome of Foes: 216
,mtof.nupperibo,Nupperibo,1/2,Medium,Fiend,Devil,Devils,lawful evil,planar,13,11,0,,,,Mordenkainen's Tome of Foes: 168
,mtof.oaken-bolter,Oaken Bolter,5,Medium,Construct,,Clockworks,unaligned,planar,16,58,4,,,,Mordenkainen's Tome of Foes: 126
,mtof.oblex-spawn,Oblex Spawn,1/4,Tiny,Ooze,,Oblex,lawful evil,underground,13,18,3,,,,Mordenkainen's Tome of Foes: 217
,mtof.ogre-battering-ram,Ogre Battering Ram,4,Large,Giant,,Ogres,chaotic evil,"dungeon, forest, mountain, swamp",14,59,-1,,,,Mordenkainen's Tome of Foes: 220
,mtof.ogre-bolt-launcher,Ogre Bolt Launcher,2,Large,Giant,,Ogres,chaotic evil,"dungeon, forest, mountain, swamp",13,59,1,,,,Mordenkainen's Tome of Foes: 220
,mtof.ogre-chain-brute,Ogre Chain Brute,3,Large,Giant,,Ogres,chaotic evil,"dungeon, forest, mountain, swamp",11,59,-1,,,,Mordenkainen's Tome of Foes: 221
,mtof.ogre-howdah,Ogre Howdah,2,Large,Giant,,Ogres,chaotic evil,"dungeon, forest, mountain, swamp",13,59,-1,,,,Mordenkainen's Tome of Foes: 221
,mtof.oinoloth,Oinoloth,12,Medium,Fiend,Yugoloth,Yugoloths,neutral evil,planar,17,126,3,,,,Mordenkainen's Tome of Foes: 251
,mtof.orcus,Orcus,26,Huge,Fiend,Demon,Demon Lords,chaotic evil,planar,17,405,2,lair,legendary,unique,Mordenkainen's Tome of Foes: 153
,mtof.orthon,Orthon,10,Large,Fiend,Devil,Devils,lawful evil,planar,17,105,3,,,,Mordenkainen's Tome of Foes: 169
,mtof.phoenix,Phoenix,16,Gargantuan,Elemental,,Elder Elementals,neutral,planar,18,175,8,,legendary,,Mordenkainen's Tome of Foes: 199
,mtof.red-abishai,Red Abishai,19,Medium,Fiend,Devil,Devils,lawful evil,planar,22,255,3,,,,Mordenkainen's Tome of Foes: 162
,mtof.retriever,Retriever,14,Large,Construct,,,lawful evil,underground,19,210,3,,,,Mordenkainen's Tome of Foes: 222
,mtof.rot-troll,Rot Troll,9,Large,Giant,,Trolls,chaotic evil,"dungeon, forest, mountain, ruins, swamp",16,138,1,,,,Mordenkainen's Tome of Foes: 244
,mtof.rutterkin,Rutterkin,2,Medium,Fiend,Demon,Demons,chaotic evil,planar,12,37,2,,,,Mordenkainen's Tome of Foes: 136
,mtof.sacred-statue,Sacred Statue,0,Large,Construct,,,any,"dungeon, ruins",19,95,-1,,,,Mordenkainen's Tome of Foes: 194
,mtof.shadow-dancer,Shadow Dancer,7,Medium,Humanoid,Elf,Shadar-kai,neutral,"planar, urban",15,71,3,,,,Mordenkainen's Tome of Foes: 225
,mtof.sibriex,Sibriex,18,Huge,Fiend,Demon,Demons,chaotic evil,planar,19,150,-4,,legendary,,Mordenkainen's Tome of Foes: 137
,mtof.skulk,Skulk,1/2,Medium,Humanoid,,,chaotic neutral,planar,14,18,4,,,,Mordenkainen's Tome of Foes: 228
,mtof.skull-lord,Skull Lord,15,Medium,Undead,,,lawful evil,"dungeon, ruins",18,105,3,,,,Mordenkainen's Tome of Foes: 230
,mtof.soul-monger,Soul Monger,11,Medium,Humanoid,Elf,Shadar-kai,neutral,"planar, urban",15,123,3,,,,Mordenkainen's Tome of Foes: 226
,mtof.spirit-troll,Spirit Troll,11,Large,Giant,,Trolls,chaotic evil,"dungeon, forest, mountain, ruins, swamp",17,97,3,,,,Mordenkainen's Tome of Foes: 244
,mtof.spring-eladrin,Spring Eladrin,10,Medium,Fey,Elf,Eladrin,chaotic neutral,planar,19,127,3,,,,Mordenkainen's Tome of Foes: 196
